indv	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
NA20282	-0.0277	0.0132	0.0032	-0.0019	0.0453	-0.0156	0.0072	-0.0535	0.0068	0.0598	0.0553	-0.0311	0.0218	-0.0628	0.0503	0.0164	0.0123	0.0634	0.0618	-0.1273
NA20287	-0.0253	0.0071	-0.0109	-0.0119	-4e-04	-0.0208	-0.0387	-0.0133	-0.0369	0.0134	-0.0688	0.0272	-0.0112	0.0139	-0.0048	0.0247	3e-04	-0.0996	-0.0434	0.0351
NA20289	-0.0422	-0.0025	-0.006	-0.0274	-0.0261	-0.0334	-0.0495	0.0134	-0.0111	-0.0228	-0.0168	-0.0026	0.0416	0.0062	0.0831	-0.0423	-2e-04	0.0014	-0.0516	0.0381
NA20291	-0.0496	7e-04	-0.0089	-0.0312	0.0156	-0.0545	0.0218	0.0128	1e-04	-0.022	-0.0186	0.0669	-2e-04	-0.0727	0.0818	0.0189	0.0107	0.0723	-0.0728	0.0399
NA20294	-0.0293	0.008	-0.0115	0.0143	0.0144	0.0171	-0.0238	0.0188	-0.0103	-0.029	0.0088	0.0117	-0.0023	-0.0208	0.0066	-0.0399	0.0085	0.0042	0.0141	0.0151
NA20296	-0.0284	0.0036	0.0069	0.0124	0.0041	0.0278	0.0062	0.0185	0.0101	0.0625	-0.0139	-0.1053	-0.0467	0.0412	0.0267	-0.0041	-0.0487	-0.034	0.0165	0.0315
NA20298	-0.0368	0.0071	-0.0114	-0.0333	0.0048	-0.0332	-0.082	-0.0244	-0.0207	-0.0143	-0.0045	-0.0384	0.0291	0.0031	0.0915	0.0541	0.0125	-0.1033	-0.0595	-0.0455
NA20299	-0.008	0.0085	-0.0234	-0.0075	-0.001	-0.0022	0.0121	0.0168	-0.0251	0.0022	0.0041	0.0024	-0.0021	0.0172	0.0088	-0.004	0.0061	0.0201	0.0152	-3e-04
NA20314	0.0083	-0.0024	-0.0032	-0.0026	-0.0071	-0.0108	-6e-04	0.006	0.0014	-0.0057	0.0023	-0.0116	-0.0137	-2e-04	0.0072	0.0015	-0.0017	0.0103	0.0037	0.0073
NA20318	-0.0246	0.0116	0.0095	0.0157	-0.0011	-0.0195	0.0074	0.0145	-0.0015	0.0797	0.0599	0.0399	0.0438	-0.0343	0.0086	0.0641	0.0397	-0.0065	0.0247	-0.0329
NA20320	-0.0278	0.0145	-0.0208	-0.0124	-0.0045	0.0236	0.018	-0.0055	-0.0307	0.0082	-0.0025	0.0327	0.0058	0.0024	-0.0049	0.0091	-0.0086	-0.0029	0.006	-0.0251
NA20332	-0.0203	6e-04	-0.0219	-0.0098	-0.0137	0.0061	0.019	0.0033	0.008	-0.0073	0.0367	-0.0284	-0.0225	0.006	-0.0361	-0.0068	0.0025	0.0184	0.0191	0.0052
NA20334	-0.0287	0.0016	0.0059	0.0274	0.0032	-7e-04	-0.0167	-0.0267	0.0419	-0.0233	0.0158	-0.0268	-0.01	0.0274	-0.049	-0.0544	0.0433	-0.0048	0.0295	-0.0087
NA20339	-0.0286	0.012	-0.0057	0.0106	0.041	0.0111	0.0016	0.0307	0.0286	-0.0195	-0.0173	-0.0141	-0.0018	0.0234	0.0288	0.0172	0.0072	0.0113	0.0249	0.0104
NA20340	-0.0202	0.0117	-0.0096	-0.0277	0.0387	-0.0075	0.018	0.0426	0.0594	0.0543	0.0055	-0.0474	-0.0246	-0.0492	0.053	0.0137	-0.0124	-0.0076	-0.0227	-0.0107
NA20342	-0.0142	0.0127	-0.0046	9e-04	0.0335	-0.0099	0.0156	0.0154	0.0441	0.0152	0.0222	-5e-04	-0.0331	-0.0064	0.0095	-0.0146	-0.0119	-0.0354	-0.0317	-0.008
NA20346	-0.0186	0.016	-0.0085	-0.0052	0.0157	-0.0145	0.0322	0.0264	0.0226	0.0381	0.0202	-0.0224	0.0082	-0.0497	0.0266	0.0188	0.0145	0.0043	-0.0282	-0.0031
NA20348	-0.0317	-0.0082	0.0175	0.0195	-0.0175	0.0655	-0.0491	0.0262	-0.0734	0.0118	-0.0045	-0.03	-0.0548	-0.0143	0.0237	-0.0174	-0.0137	0.0232	-0.0286	0.0506
NA20351	-0.0193	4e-04	0.0189	0.0124	0.0224	-0.0172	-0.0077	-0.0153	0.0144	-0.0075	0.0289	0.0192	-0.0082	-0.002	-0.0281	-0.0137	-2e-04	-0.0174	-0.0154	-0.0057
NA20356	-0.0243	-0.0169	0.014	-0.0023	0.0121	-0.0506	-0.0497	-0.0642	-0.0126	-0.034	-0.029	-0.0128	0.0699	0.0349	0.0558	0.0316	0.0213	-0.0126	-0.01	0.021
NA20357	-0.0377	-0.004	-0.0045	0.0176	-0.036	-0.0196	-0.0899	-0.0592	-0.0628	-0.021	-0.0015	-0.0171	0.0686	0.0461	0.184	-0.0839	0.0192	-0.0972	0.0234	-0.0389
NA20359	-0.0138	0.0084	0.0016	0.0019	0.0068	0.0127	-0.0136	-0.0224	5e-04	0.0046	-0.0225	-0.0466	0.0273	0.0174	-0.0063	0.0135	-0.0041	-0.0011	0.0088	0.0199
NA20412	-0.0254	-0.0011	0.0085	0.0364	0.0024	-0.0103	0.0349	-0.0025	-0.0349	-0.0471	0.0202	-0.0383	-0.0088	0.0145	-0.0099	0.0589	0.0278	0.0267	-0.0197	-0.0173
NA20502	0.0125	0.0265	0.0032	0.0082	-0.0044	-4e-04	8e-04	0.0015	-0.0045	0.0068	-0.0051	-0.002	0.0143	-0.002	-0.008	0.0034	-0.0069	6e-04	-0.0092	-0.0049
NA20503	0.0092	0.025	0.0017	0.0092	-9e-04	7e-04	-0.0045	0.0024	-0.0038	0.0021	-0.0027	5e-04	0.0041	-0.0051	-0.004	0.0045	-0.0021	-0.0025	-0.0015	-7e-04
NA20504	0.0081	0.0168	0.0053	0.0041	0.006	0.0129	-0.0149	0.0043	0.0057	-0.0155	0.0065	0.0053	0.0028	-0.0148	-0.0174	-0.0041	0.0037	-0.012	-0.0095	-0.0014
NA20505	0.0108	0.023	0.0015	0.0059	-0.001	0.0032	-0.0113	0.0068	-0.004	-0.0032	-0.0013	-0.008	0.0038	-0.0079	-0.0062	0.0055	0.0054	0.0065	0.0034	0.001
NA20506	0.0068	0.0242	-0.001	-0.0049	-0.0076	-0.0062	0.0152	2e-04	-0.0061	0.0047	0.0026	-0.0027	0.0064	0.008	0.0021	-0.0013	-0.0079	-0.0035	-0.0021	0.0011
NA20507	0.0054	0.0074	0.0109	-0.0126	-2e-04	-0.0028	0.0158	-4e-04	0.0024	-0.0032	0.0093	0.0017	0.0083	0.0047	-0.0025	-0.0092	-0.0016	-0.0084	-0.0078	-0.0038
NA20508	0.0065	0.0161	-0.0103	-0.0142	-0.0061	-0.0156	0.0011	0.021	-0.0156	-0.0124	0.0072	-0.0034	0.0019	-0.0061	-0.0075	0.0051	-0.0068	-0.002	0.0081	0.0017
NA20509	0.0103	0.0159	0.015	0.0065	0.0023	-0.0019	-0.005	0.0042	-0.003	0.0012	-0.0011	-0.0019	0.003	-0.0068	-0.0061	0.0031	-1e-04	0.0024	-0.0066	-0.0039
NA20510	0.0071	0.0152	0.0039	-0.0236	0.0064	0.002	-0.0068	0.0083	-2e-04	0.0057	-0.0042	-0.009	0.0017	0.0115	0.0083	-0.0039	0.0053	0.0092	0.0105	0.0044
NA20511	0.0092	0.0142	0.0253	-0.0057	0.0185	0.0136	-0.0088	1e-04	0.0053	0.0023	-0.0035	0.0079	0.0112	-0.0021	-0.0132	-0.008	0.0039	-0.0075	-0.0107	-0.0057
NA20512	0.0098	0.0199	-0.0083	-0.0143	-0.0151	-0.0136	0.008	0.0139	-0.0082	-0.0098	0.0091	-0.0113	0.01	-0.002	-0.0074	0.0038	-0.0038	9e-04	-0.0027	8e-04
NA20513	0.009	0.0134	0.0381	0.0033	0.0017	-0.012	-0.0156	0.0115	0.0052	-0.0116	0.0089	-0.0029	-0.0164	-0.0121	-0.006	0.0058	0.0187	0.0133	0.018	-0.0021
NA20514	0.0062	-8e-04	0.0455	0.001	0.0095	-0.0123	0.0148	-3e-04	0.0043	-0.0057	0.0094	0.0106	-0.0047	0.0032	0.0025	-0.0078	0.0086	0.0077	0.0074	-0.0077
NA20515	0.0105	0.0098	0.0124	0.0113	-0.0089	-0.0155	0.0075	0.002	0.0013	-0.0052	0.0059	-0.0015	0.0035	-0.0028	-0.006	-0.0019	0.0038	0.0032	-0.0055	-0.0053
NA20516	0.0093	0.0124	0.0207	-0.0016	0.0011	-0.0064	0.0039	-0.0011	-0.0017	0.0037	-0.0015	-1e-04	-0.0021	0.0028	0.0032	0.0032	-0.0012	0.0013	0.0019	-3e-04
NA20517	0.0045	0.0244	-0.0015	-0.0199	0.0031	-0.0104	-0.0051	0.0184	-0.0176	-0.0029	-0.0041	-0.0025	0.0104	-0.002	-0.0025	4e-04	-0.0124	-0.0037	0.0089	-0.0031
NA20518	0.0012	0.0166	-0.0016	-0.0545	0.0064	0.0097	0.003	0.0178	1e-04	-0.0039	0.0045	-0.0141	0.0128	0.0088	-0.0019	-0.0064	0.007	0.0148	0.0078	0.0026
NA20519	0.0099	0.0135	0.0275	-5e-04	0.0122	-0.0017	-0.0087	0.0072	7e-04	-0.0112	0.0037	0.0101	-4e-04	-0.0076	-0.0129	-0.0035	0.0022	-0.0135	-0.0012	-0.0061
NA20520	0.0072	0.0058	0.0225	-0.022	-0.0026	-0.0175	0.0098	0.0074	-0.0059	-0.0091	0.0071	-0.0028	-0.0025	0.0044	0.0025	0.0014	-0.0013	0.0016	0.0019	0.0016
NA20521	0.0052	0.0251	-7e-04	0.0079	2e-04	0.0029	0.0028	0.0083	-0.0088	-0.0018	0.0026	0.0057	0.0044	-0.0043	-0.0038	0.006	-0.0037	0.0077	0.0166	4e-04
NA20522	0.0089	0.0179	0.0188	0.0038	0.0014	-0.0017	-0.0024	0	-2e-04	-0.0079	0.0037	1e-04	0.0017	-0.0051	-0.0084	8e-04	0.0039	-1e-04	-0.0022	-0.0015
NA20524	0.0073	0.0087	0.0059	-0.0465	-0.009	-0.0163	0.0048	0.0225	-0.0074	-0.0209	0.0134	-0.0166	0.001	-0.0028	-0.0028	0.0042	-8e-04	0.006	0.0084	0.0028
NA20525	0.004	0.0265	-2e-04	-0.0247	0.0107	0.0079	-0.0072	0.0122	-0.0115	0.0033	-0.0101	0.0035	0.0052	0.0014	0	0.0034	-0.0115	-0.0045	0.0051	0.001
NA20527	0.0123	0.0202	-0.001	0.0101	-0.0071	-0.0132	-0.0053	0.0122	-0.0083	-0.0029	0.0026	-0.0122	0.0049	-0.0087	-0.0107	0.009	-0.0053	0.0077	0.0033	-0.0034
NA20528	0.0103	0.0252	0.0033	0.0057	0.0088	0.0087	-0.0123	0.0044	-0.0031	0.0136	-0.0142	-0.0042	0.008	0.0011	-0.0055	9e-04	-3e-04	0.0109	-7e-04	-0.0046
NA20529	0.006	0.0197	-0.0134	-0.015	-0.0118	-0.0033	-0.0078	0.0062	-0.0073	-0.0034	-0.0032	-0.0028	-0.0138	-0.0082	-0.0018	0.0129	0.0033	0.0136	0.0111	-0.0057
NA20530	0.0083	0.0174	-0.0067	-0.0186	-0.0054	0.0022	-0.004	0.0106	-0.0016	-0.0071	0.0038	-0.014	0.0071	-0.0032	-0.0056	0.0033	0.003	0.0072	6e-04	0.001
NA20531	0.0057	-0.0014	0.0169	-0.0091	-0.0037	-0.0136	0.0138	-0.002	0.0078	-0.0192	0.02	0.0059	-0.0041	0.002	-0.0029	-0.0117	0.0049	-0.0213	-0.0092	5e-04
NA20532	0.008	-0.0032	0.0183	-0.0226	-0.0043	-0.0196	0.0062	0.0123	0.0022	-0.0164	0.0098	-0.0099	-9e-04	0.0025	8e-04	-0.0036	0.0092	0.0054	0.0081	-0.0034
NA20533	0.0084	0.0252	0.0011	0.0057	-4e-04	0.0015	-0.0139	0.0145	-0.0031	-0.0038	-0.0028	-0.0124	0.004	-0.0117	-0.0131	0.0088	0.0053	0.0115	0.0024	0.0016
NA20534	0.0103	-0.0046	0.0416	3e-04	0.0042	-0.0093	0	-0.0022	0.0101	-0.0129	0.0103	-0.0017	-0.011	-0.0053	-0.001	-0.0035	0.0169	0.0086	3e-04	-0.0043
NA20535	0.0062	0.0081	0.0338	-0.007	0.0164	0.0177	-0.0134	-0.0046	0.0143	-0.0036	-0.0023	-0.0033	0.0015	-0.0081	-0.0089	-0.0044	0.0158	0.0076	-0.002	-0.0027
NA20536	0.0062	0.0151	0.0212	-0.0293	0.0089	0.002	-0.0026	0.0063	-0.0051	0.0027	-0.0041	7e-04	-0.0043	0.0037	0.0082	0.0049	-0.0027	0.0071	0.0111	0.0014
NA20538	0.0096	0.0088	0.0197	0.0067	6e-04	-0.0053	0.0065	-0.0015	0.0027	0.0021	0.0012	0	0.0062	2e-04	-0.0028	-0.0038	0.0057	0.0047	-0.0054	-0.0054
NA20539	0.0107	0.0096	0.0319	-0.0022	0.0069	-0.0065	-0.004	0.0029	0.0052	-0.0035	0.0019	-0.0059	0.0017	-0.0027	-0.0069	-0.003	0.0116	0.0114	2e-04	-0.0078
NA20540	0.0073	0.0117	0.0126	-0.0274	0.0023	-0.0103	-0.0028	0.0147	-0.0021	-0.0067	0.0041	-0.0114	0.0036	0.0036	-0.0019	2e-04	0.0079	0.0108	0.0124	-0.0032
NA20541	0.0112	0.023	0.005	0.0053	8e-04	0.0011	-0.0037	0.0035	-0.0025	0.0086	-0.0074	-0.0038	0.0079	-0.0021	-0.0055	0.0029	-0.0048	0.0063	-0.0022	-0.004
NA20542	0.0109	0.0169	-0.0081	-0.0024	-0.0094	-0.0119	0.0071	0.0099	-0.011	-0.0082	0.003	9e-04	0.0035	-0.0038	-0.0074	0.0038	-0.0112	-0.0037	0.0037	-0.0049
NA20543	0.0068	0.0102	0.0284	-0.0282	-5e-04	-0.011	0.0114	0.0057	0.0019	-0.0119	0.0081	-9e-04	0.0013	0.0037	0	-0.0035	0.0051	0.0033	0.0039	-0.0049
NA20544	0.0046	0.0198	0.0264	-0.028	0.0085	-0.0036	-0.0031	0.0067	-0.0085	0.0047	-0.0085	0.001	-0.0098	0.0067	0.0117	0.0062	-0.0057	0.0039	0.0136	0.0047
NA20581	0.0083	0.0223	0.002	0.0105	3e-04	-8e-04	0.0028	4e-04	-0.005	0.0096	-0.0098	0.0086	0.0024	0.0036	0.0037	0.0019	-0.0109	-8e-04	0.0028	-0.0016
NA20582	0.0077	0.0134	0.0303	-0.0088	0.0203	0.0171	-0.018	0.0027	0.0106	-0.0082	0.0011	0.0018	0.0022	-0.0085	-0.0135	-0.0082	0.0132	-0.0041	-0.0046	-0.005
NA20585	0.0122	0.0228	0	0.0113	-5e-04	-0.0044	-0.0011	0.0039	-0.0065	0.0081	-0.0081	0.0022	0.0117	3e-04	-0.0092	-6e-04	-0.0067	0.0024	-0.0032	-0.0056
NA20586	0.0097	0.01	-5e-04	0.0101	-7e-04	-6e-04	-0.0067	0.0052	0.0026	4e-04	-0.004	-0.0025	0.0035	0	-0.0055	-0.0043	0.0026	0.0072	0.0017	-0.003
NA20587	0.0073	0.0241	0.0118	-0.0247	0.0055	-0.0031	-0.0092	0.0104	-0.0033	0.0075	-0.0072	-0.0093	0.0063	0.0088	0.0034	0.0025	4e-04	0.0106	0.0108	0
NA20588	0.0037	0.0182	-7e-04	-0.0081	0.0153	0.0144	-0.0019	0.0052	-0.0054	0.0102	-0.0079	0.0091	0.008	0.0027	8e-04	-0.0016	-0.0041	0.0021	0.0088	0.0015
NA20589	0.0078	0.0251	0.0024	0.0065	0.0167	0.011	-0.0077	-5e-04	-0.0054	0.0172	-0.0149	0.0198	0.0109	0.0021	-0.0068	-0.0055	-0.011	-0.0166	-0.0079	-0.0015
NA20752	0.0065	0.0117	0.0195	-0.029	0.0131	0.0025	-0.0041	0.0118	-0.0027	0.0048	-0.0061	-0.0033	0.0074	0.0048	-0.0027	-0.0031	-0.002	0.0044	-0.0019	-0.0053
NA20753	0.0099	0.0036	0.018	-0.0138	-0.0099	-0.0117	0.008	0.0049	0.0028	-0.0227	0.0161	-0.0051	-0.0036	-0.0094	-0.0057	0.0015	0.0048	-0.0015	9e-04	-0.0027
NA20754	0.0088	0.018	-0.0074	-0.0155	-0.0085	-0.014	0.0032	0.0208	-0.0137	-0.015	0.0074	-0.005	0.0127	-0.0064	-0.0111	0.0041	-0.0095	-0.004	0.0046	-0.0027
NA20755	0.006	0.0196	-0.0079	-0.02	0.0065	0.016	-0.0126	0.0091	-0.0018	0.0022	-0.0039	-0.0099	0.0019	6e-04	-1e-04	0.0041	0.0022	0.0123	0.0089	0.0053
NA20756	0.008	-0.0053	0.0355	-0.0311	0.0067	-0.0058	0.0057	0.0032	0.0049	-0.0094	0.0084	-0.0048	0.0036	0	-3e-04	-0.0062	0.0092	0.0041	-0.0047	-0.0045
NA20757	0.0067	0.0178	-0.0026	-0.0098	0.0082	0.0079	-0.012	0.0093	-0.0045	-0.0127	0.0047	0.007	0.0082	-0.0089	-0.0131	0	-0.004	-0.0186	-0.0023	-0.0019
NA20758	0.0073	0.0091	0.0159	-0.0199	0.0074	0.013	-0.0094	9e-04	0.0055	-0.0043	-0.0034	-0.0036	-0.0102	-0.0017	0.0069	0.0042	0.0037	0.0096	0.0106	0.0042
NA20759	0.0082	0.0081	0.0164	0.0059	0.0042	-0.0059	-0.0043	0.0053	-8e-04	-0.0026	2e-04	-7e-04	-0.0078	-0.0046	-0.0012	0.0031	0.0022	0.0051	0.0063	-0.0015
NA20760	0.0056	0.0156	-0.0174	-0.0551	0.0025	0.0148	-0.0079	0.0214	-0.0082	0.0023	-0.006	-0.0189	0.0063	0.0066	0.004	5e-04	-0.0102	0.0085	0.0052	0.0083
NA20761	0.0113	0.0205	-0.0022	0.0143	-0.0032	-0.0048	-0.0018	0.0023	-0.0068	0.0048	-0.0073	0.0035	0.0068	-0.0028	-0.0058	0.0013	-0.0095	-0.0014	-5e-04	-0.0027
NA20762	0.0098	0.0192	0.0304	-0.0036	0.0062	-0.0024	-0.0013	0.0022	0.0026	-0.0024	0.0025	-0.0019	0.0037	-0.0039	-0.0082	-0.001	0.0061	0.0042	-0.0051	-0.005
NA20763	0.0094	0.0239	0.0022	0.0111	-0.0016	-0.0113	-0.001	0.0106	-0.0092	-0.0063	0.0013	0.006	0.0099	-0.011	-0.0131	0.0022	-0.0079	-0.0129	-0.0042	-0.0055
NA20764	0.0042	0.0174	-0.0061	0.0145	0.0042	0.0037	-0.0035	0.0098	-0.0047	-0.0087	0.0043	0.0071	-0.001	-0.0076	-0.0049	2e-04	8e-04	0.0027	0.0145	-0.001
NA20765	0.0116	0.0058	0.0373	-0.0078	0.0092	-0.0046	-0.0112	0.0118	0.0012	-0.0097	0.0044	-0.0105	-0.0048	-0.0095	-0.0104	0.0025	0.0097	0.0139	0.0059	-0.0042
NA20766	0.0057	0.0012	0.0028	-0.047	0.0017	0.0023	0.0075	0.0132	-0.0011	-0.0155	0.0107	-0.005	0.011	-0.0011	-0.0039	-0.0046	-0.0016	-0.0021	0	-0.0011
NA20767	0.0079	0.011	0.0026	-0.011	-0.0044	-0.0056	-0.0033	0.0134	0.0019	-0.0312	0.0188	-0.0057	0.0016	-0.0167	-0.0211	-8e-04	-0.0029	-0.0094	4e-04	-0.0062
NA20768	0.0115	0.0122	0.0035	0.0116	-0.0043	-0.0025	0.0027	-0.0044	0.0059	0.0024	-3e-04	-0.0014	0.0152	5e-04	-0.0068	-0.0029	0.0109	0.0029	-0.0076	-0.0081
NA20769	0.006	-0.0102	0.0423	-0.02	-0.0066	-0.0104	0.0138	-0.0018	-0.0043	-0.0098	0.0055	-0.0054	2e-04	-0.0014	-0.0013	0.0038	-0.0018	-0.0035	-0.008	7e-04
NA20770	0.0082	-0.0101	0.0334	0.0114	-0.003	-0.0257	0.0176	-0.0087	-0.001	-0.0064	0.011	0.0159	-0.0156	0.0022	0.0136	-3e-04	0.004	-0.0075	0.0047	7e-04
NA20771	0.0034	0.0092	0.0315	0.0017	0.009	0.0072	-0.0138	9e-04	-0.0061	-0.0022	-0.0075	0.0019	-0.0093	-0.0096	6e-04	0.0116	-0.0032	-0.0044	0.0125	0.0064
NA20772	0.007	0.0273	0.0132	0.0179	0.0081	-0.0106	-0.0048	0.0126	-0.0086	-0.0156	0.0061	0.0222	0.0139	0.0273	-0.0187	-0.0126	0.02	-0.0275	-0.0075	-0.0083
NA20773	0.0068	0.0233	-0.0024	-0.0085	-0.0066	3e-04	0.0038	0.0047	-1e-04	-6e-04	0.0045	-0.0085	-0.0028	9e-04	0.0015	-3e-04	-0.0071	-5e-04	0.0026	0.0038
NA20774	0.0084	0.0194	0.0146	-0.0235	-6e-04	-0.0079	-7e-04	0.0129	-0.0084	-0.0036	4e-04	-0.0069	0.0018	-0.0029	-0.0044	0.003	-0.005	0.0035	-9e-04	-8e-04
NA20775	0.0057	-0.0015	0.0272	0.0025	0.0041	0.0074	-0.0116	-6e-04	0.0023	-0.0225	0.0058	0.0012	0.0024	-0.0157	-0.0205	0.0049	0.0038	-0.0158	-1e-04	0.0026
NA20778	0.0043	0.0113	0.0143	-0.0363	0.0014	-0.0091	0.0099	0.0121	-0.0051	-0.0058	0.0075	-0.0062	0.001	0.0066	5e-04	-0.0025	-0.0071	-0.0025	0.0049	-3e-04
NA20783	0.0091	0.0129	-0.0075	-0.018	-0.0015	-0.0072	7e-04	0.0152	-0.0067	-0.014	0.0078	0.0016	0.0137	-0.0054	-0.0162	-0.0039	-0.0084	-0.018	-0.0062	-0.0016
NA20785	0.0112	0.0074	0.0183	-0.0128	-0.0054	-0.0114	0.0033	0.0105	0.0021	-0.0242	0.015	-0.0066	0.003	-0.0122	-0.013	-0.0013	0.0063	8e-04	0.0031	-0.0072
NA20786	0.0108	0.0127	0.0275	0.0023	0.0041	-0.0129	0.0035	0.0057	-0.0029	0.0025	-0.0031	2e-04	0.0042	0.0015	-0.0059	-0.0016	2e-04	0.0024	-0.0019	-0.008
NA20787	0.0077	0.0032	0.0088	-0.0229	-0.0046	-0.0175	0.001	0.0202	-0.0061	-0.0249	0.0156	-0.0108	0.0035	-0.0088	-0.0118	0.0014	0.0011	-9e-04	0.0046	-0.0036
NA20790	0.0064	0.0229	0.0126	0	0.0037	-0.003	-1e-04	-0.005	-0.0029	0.0107	-0.0062	0.0046	-0.0071	0.0086	0.0106	0.0044	-0.0014	-0.001	0.0097	0.0046
NA20792	0.0108	0.0293	0.007	0.0091	-0.0037	-0.0053	-5e-04	0.0046	-0.0068	0.0087	-0.0053	-4e-04	0.0021	-0.003	-0.0024	0.0052	-0.0067	0.001	-0.0023	-0.0014
NA20795	0.0092	0.0267	0.0011	-0.0201	0.0019	-9e-04	-2e-04	0.0086	-0.0091	0.0085	-0.0058	-0.0093	0.0159	0.0023	-0.008	1e-04	-0.0097	7e-04	-0.0092	-0.0031
NA20796	0.0089	0.0156	0.0067	0.0089	0.0055	-0.0012	-0.0074	0.0037	7e-04	-4e-04	-0.0026	-3e-04	0.0075	-0.0053	-0.0087	-0.0018	0.0048	-9e-04	-0.0013	-0.0032
NA20797	0.0112	0.0039	0.0305	0.0014	0.0015	-0.0095	0.002	5e-04	0.0085	-0.0085	0.0038	-0.0047	-1e-04	-0.002	-0.0047	-0.0058	0.0143	0.0074	3e-04	-0.0064
NA20798	0.0066	0.0327	0.0011	-0.0188	-0.0039	0.0022	-5e-04	-0.0044	-0.0106	0.0144	-0.0139	0.0099	-0.001	0.004	0.0042	0.0102	-0.007	0.0052	0.005	-0.0064
NA20799	0.0062	0.0307	0.0055	0.0068	0.0047	0.0086	-0.0191	0.0065	-0.0016	0.0063	-0.0091	-0.0101	-0.0056	-0.0044	-0.0018	0.0087	0.0015	0.0102	0.0064	0.0064
NA20800	0.0102	0.0146	0.0366	-0.0046	0.0112	0.0064	-0.0055	-0.002	0.0111	0.003	-0.0038	-0.0019	0.0022	1e-04	1e-04	-0.0045	0.0162	0.0148	-6e-04	-0.0073
NA20802	0.0085	0.0212	-0.0123	-0.0199	-0.0109	0.0051	-0.0087	0.0016	-0.0054	-0.0039	-0.0047	-3e-04	-0.0088	-0.0072	-0.0048	0.0146	2e-04	0.01	0.0069	-0.0085
NA20803	0.0072	0.0148	0.0029	-0.0449	0.0016	0.0125	-0.0053	0.0153	-0.008	0.0067	3e-04	-0.0245	-0.0016	0.0057	-0.0018	7e-04	-0.0144	0.0104	0.0047	0.0078
NA20804	0.0067	0.0058	0.0289	-0.0028	0.0063	0.0018	-0.0071	0.0026	0.0128	-0.0266	0.0193	0.003	9e-04	-0.0125	-0.0194	-0.0085	0.0205	-0.0104	-0.0056	-0.0047
NA20805	0.0084	0.0095	0.0096	0.002	0.0148	0.0078	-0.0164	0.0126	-2e-04	-0.0119	0.004	0.0066	0.01	-0.0143	-0.0241	-0.0043	-0.0015	-0.015	-0.0111	-0.0078
NA20806	0.0054	0.0034	0.0171	0.0075	0.0018	0.0071	-0.0031	-0.0019	-0.0021	-0.0024	-0.0043	-0.0046	0.0112	-0.0082	-0.0147	0.0045	-0.0042	-0.0083	-0.0107	-0.003
NA20807	0.0099	0.0199	-0.0056	-0.0155	0.0098	0.0157	-0.0207	0.0148	-0.002	0.0033	-0.0077	-0.0145	0.0038	-0.0052	-0.0093	0.0037	1e-04	0.0167	0.0075	-0.0019
NA20808	0.0088	0.0263	0.004	0.0076	0.0038	-0.006	-0.0086	0.0122	-0.0114	0.0033	-0.0046	0.0028	0.0104	-0.0053	-0.0106	0.0038	-0.007	-0.0024	0.0015	-0.0031
NA20809	0.0094	0.0204	-2e-04	0.0075	0.0113	0.0051	-0.0079	0.0062	-0.0064	0.0145	-0.0107	8e-04	0.0177	-2e-04	-0.0122	-0.0035	-0.0053	0.0018	-0.0066	-0.0072
NA20810	0.0109	0.0161	0.0283	6e-04	0.0037	4e-04	9e-04	-0.0031	0.004	0.0052	-0.0061	0.0036	-9e-04	0.0025	0.0054	-0.002	0.0034	0.005	-0.0024	-0.0037
NA20811	0.0052	0.0109	0.0392	-0.002	0.0096	0.0164	5e-04	-0.0101	-0.0055	0.0117	-0.0151	0.0087	0.0067	-5e-04	-1e-04	0.0074	-0.0111	-0.0072	-0.0051	0.0035
NA20812	0.0059	0.0124	0.0182	-0.0185	0.0013	-0.0017	0.003	0.0082	-3e-04	-0.0141	0.0079	-2e-04	-0.0014	-0.0048	-0.0021	1e-04	-0.0015	-0.0031	0.0061	-0.0031
NA20813	0.01	0.0327	0.0095	-0.0011	0.01	0.0095	-0.0146	0.0076	-0.005	0.0072	-0.0094	-0.0033	0.0079	-0.0051	-0.0093	0.0022	-0.0029	0.0071	8e-04	-0.0025
NA20814	0.0047	0.0224	0.0014	-0.0424	-0.0096	-0.0165	0.0182	0.0133	-0.0093	-0.0044	0.0081	-0.0104	-0.0016	0.0154	0.0128	7e-04	-0.0154	-0.0061	0.0136	0.0085
NA20815	0.008	0.0114	0.0203	-0.0189	0.0044	-0.0133	0.001	0.009	-0.0074	-1e-04	-2e-04	-0.0027	-0.0014	0.0041	0.0021	8e-04	-0.0018	0.0034	0.0044	4e-04
NA20818	0.0104	0.0114	0.0232	-0.0018	0.0028	-0.0027	-0.0089	0.0068	0.0041	-0.0097	0.0059	-0.0083	-0.0036	-0.0085	-0.0072	0.0015	0.0076	0.0094	0.0052	-0.0039
NA20819	0.007	0.026	0.0243	-9e-04	0.0086	0.0069	-0.0064	8e-04	-0.0022	0.0021	-0.0068	0.007	-0.0021	8e-04	0.005	8e-04	-0.0015	6e-04	0.0093	2e-04
