indv	poject	pop3code	population	genetic_region	latitude	longitude	color
NA20585	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20586	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20587	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20588	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20589	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20752	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20753	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20754	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20755	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20756	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20757	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20758	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20759	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20760	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20761	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20762	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20763	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20764	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20765	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20766	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20767	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20768	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20769	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20770	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20771	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20772	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20773	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20774	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20775	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20778	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20783	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20785	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20786	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20787	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20790	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20792	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20795	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20796	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20797	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20798	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20799	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20800	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20801	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20802	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20803	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20804	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20805	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20806	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20807	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20808	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20809	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20810	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20811	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20812	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20813	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20814	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20815	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20818	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20819	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20821	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20822	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20826	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20827	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20828	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20832	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA06984	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA06985	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA06986	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA06989	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA06994	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07000	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07037	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07048	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07051	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07056	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07347	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07357	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA10847	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA10851	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11829	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11830	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11831	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11832	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11840	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11843	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11881	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11892	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11893	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11894	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11918	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11919	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11920	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11930	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11931	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11932	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11933	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11992	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11994	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA11995	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12003	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12004	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12005	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12006	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12043	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12044	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12045	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12046	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12058	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12144	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12154	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12155	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12156	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12234	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12249	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12272	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12273	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12275	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12282	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12283	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12286	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12287	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12340	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12341	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12342	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12347	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12348	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12383	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12399	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12400	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12413	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12414	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12489	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12716	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12717	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12718	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12748	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12749	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12750	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12751	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12760	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12761	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12762	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12763	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12775	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12776	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12777	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12778	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12812	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12813	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12814	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12815	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12827	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12828	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12829	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12842	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12843	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12872	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12873	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12874	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12878	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12889	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA12890	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA18486	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18488	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18489	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18498	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18499	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18501	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18502	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18504	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18505	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18507	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18508	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18510	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18511	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18516	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18517	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18519	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18520	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18522	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18523	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19238	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19239	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19240	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19247	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19248	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19256	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19257	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18907	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18908	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18909	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18910	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18912	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18915	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18916	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18917	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18923	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18924	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18933	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18934	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19144	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19092	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19093	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19095	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19096	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19098	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19099	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19102	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19107	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19108	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19113	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19114	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19116	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19117	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19118	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19119	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19121	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19129	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19130	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19131	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19137	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19138	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19141	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19143	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18858	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19146	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19147	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19149	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19152	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19153	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19159	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19160	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19171	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19172	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19175	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19184	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19185	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19189	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19190	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19197	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19198	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19200	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19201	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18853	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18856	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19209	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18861	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18864	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18865	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18867	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18868	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18870	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18871	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18873	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18876	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18877	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18878	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18879	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA18881	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19204	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19206	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19207	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19236	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19210	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19213	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
NA19214	1000 Genomes	YRI	Yoruba in Ibadan, Nigeria	AFR	7.4	3.92	orange
